game_id,value,prob,condition,n
540585,8,0.11,opt,100.0
540585,9,0.09,opt,100.0
540585,10,0.2,opt,100.0
540585,11,0.21,opt,100.0
540585,12,0.02,opt,100.0
540585,13,0.0,opt,100.0
540585,14,0.01,opt,100.0
540585,15,0.0,opt,100.0
540585,16,0.0,opt,100.0
540585,17,0.0,opt,100.0
540585,18,0.0,opt,100.0
540585,19,0.0,opt,100.0
540585,20,0.0,opt,100.0
540585,21,0.0,opt,100.0
540585,22,0.1,opt,100.0
540737,6,0.02,opt,100.0
540737,7,0.03,opt,100.0
540737,8,0.05,opt,100.0
540737,9,0.02,opt,100.0
540737,10,0.0,opt,100.0
540737,11,0.0,opt,100.0
540737,12,0.0,opt,100.0
540737,13,0.02,opt,100.0
540737,14,0.04,opt,100.0
540737,15,0.04,opt,100.0
540737,16,0.07,opt,100.0
540737,17,0.1,opt,100.0
540737,18,0.21,opt,100.0
540737,19,0.19,opt,100.0
540737,20,0.08,opt,100.0
540737,21,0.06,opt,100.0
540737,22,0.07,opt,100.0
542893,6,0.02,opt,100.0
542893,7,0.0,opt,100.0
542893,8,0.06,opt,100.0
542893,9,0.0,opt,100.0
542893,10,0.03,opt,100.0
542893,11,0.0,opt,100.0
542893,12,0.0,opt,100.0
542893,13,0.01,opt,100.0
542893,14,0.04,opt,100.0
542893,15,0.0,opt,100.0
542893,16,0.05,opt,100.0
542893,17,0.05,opt,100.0
542893,18,0.15,opt,100.0
542893,19,0.04,opt,100.0
542893,20,0.14,opt,100.0
542893,21,0.16,opt,100.0
542893,22,0.12,opt,100.0
542893,23,0.13,opt,100.0
545599,6,0.01,opt,100.0
545599,7,0.07,opt,100.0
545599,8,0.14,opt,100.0
545599,9,0.11,opt,100.0
545599,10,0.17,opt,100.0
545599,11,0.26,opt,100.0
545599,12,0.11,opt,100.0
545599,13,0.02,opt,100.0
545599,14,0.02,opt,100.0
545599,15,0.03,opt,100.0
545599,16,0.0,opt,100.0
545599,17,0.0,opt,100.0
545599,18,0.0,opt,100.0
545599,19,0.0,opt,100.0
545599,20,0.0,opt,100.0
545599,21,0.0,opt,100.0
545599,22,0.0,opt,100.0
545599,23,0.06,opt,100.0
549848,6,0.54,opt,100.0
549848,7,0.0,opt,100.0
549848,8,0.01,opt,100.0
549848,9,0.0,opt,100.0
549848,10,0.05,opt,100.0
549848,11,0.0,opt,100.0
549848,12,0.0,opt,100.0
549848,13,0.01,opt,100.0
549848,14,0.0,opt,100.0
549848,15,0.02,opt,100.0
549848,16,0.0,opt,100.0
549848,17,0.0,opt,100.0
549848,18,0.07,opt,100.0
549848,19,0.0,opt,100.0
549848,20,0.03,opt,100.0
549848,21,0.02,opt,100.0
549848,22,0.05,opt,100.0
549848,23,0.02,opt,100.0
549848,24,0.18,opt,100.0
559889,7,0.020202020202020204,opt,99.0
559889,8,0.13131313131313133,opt,99.0
559889,9,0.1414141414141414,opt,99.0
559889,10,0.35353535353535354,opt,99.0
559889,11,0.2727272727272727,opt,99.0
559889,12,0.08080808080808081,opt,99.0
565686,7,0.68,opt,100.0
565686,8,0.01,opt,100.0
565686,9,0.01,opt,100.0
565686,10,0.05,opt,100.0
565686,11,0.06,opt,100.0
565686,12,0.05,opt,100.0
565686,13,0.14,opt,100.0
568785,7,0.11,opt,100.0
568785,8,0.02,opt,100.0
568785,9,0.08,opt,100.0
568785,10,0.03,opt,100.0
568785,11,0.24,opt,100.0
568785,12,0.01,opt,100.0
568785,13,0.41,opt,100.0
568785,14,0.1,opt,100.0
571418,7,0.04,opt,100.0
571418,8,0.01,opt,100.0
571418,9,0.15,opt,100.0
571418,10,0.03,opt,100.0
571418,11,0.23,opt,100.0
571418,12,0.07,opt,100.0
571418,13,0.38,opt,100.0
571418,14,0.09,opt,100.0
582128,7,0.01,opt,100.0
582128,8,0.06,opt,100.0
582128,9,0.05,opt,100.0
582128,10,0.05,opt,100.0
582128,11,0.13,opt,100.0
582128,12,0.0,opt,100.0
582128,13,0.08,opt,100.0
582128,14,0.51,opt,100.0
582128,15,0.03,opt,100.0
582128,16,0.01,opt,100.0
582128,17,0.07,opt,100.0
590320,7,0.03,opt,100.0
590320,8,0.09,opt,100.0
590320,9,0.05,opt,100.0
590320,10,0.03,opt,100.0
590320,11,0.09,opt,100.0
590320,12,0.13,opt,100.0
590320,13,0.16,opt,100.0
590320,14,0.12,opt,100.0
590320,15,0.11,opt,100.0
590320,16,0.09,opt,100.0
590320,17,0.02,opt,100.0
590320,18,0.08,opt,100.0
593278,7,0.03,opt,100.0
593278,8,0.05,opt,100.0
593278,9,0.04,opt,100.0
593278,10,0.01,opt,100.0
593278,11,0.01,opt,100.0
593278,12,0.02,opt,100.0
593278,13,0.06,opt,100.0
593278,14,0.13,opt,100.0
593278,15,0.27,opt,100.0
593278,16,0.17,opt,100.0
593278,17,0.1,opt,100.0
593278,18,0.04,opt,100.0
593278,19,0.07,opt,100.0
596717,7,0.0,opt,100.0
596717,8,0.08,opt,100.0
596717,9,0.02,opt,100.0
596717,10,0.0,opt,100.0
596717,11,0.02,opt,100.0
596717,12,0.01,opt,100.0
596717,13,0.03,opt,100.0
596717,14,0.01,opt,100.0
596717,15,0.06,opt,100.0
596717,16,0.14,opt,100.0
596717,17,0.25,opt,100.0
596717,18,0.25,opt,100.0
596717,19,0.06,opt,100.0
596717,20,0.07,opt,100.0
597336,7,0.03,opt,100.0
597336,8,0.08,opt,100.0
597336,9,0.23,opt,100.0
597336,10,0.2,opt,100.0
597336,11,0.19,opt,100.0
597336,12,0.14,opt,100.0
597336,13,0.03,opt,100.0
597336,14,0.02,opt,100.0
597336,15,0.0,opt,100.0
597336,16,0.0,opt,100.0
597336,17,0.0,opt,100.0
597336,18,0.0,opt,100.0
597336,19,0.0,opt,100.0
597336,20,0.08,opt,100.0
598634,7,0.02,opt,100.0
598634,8,0.06,opt,100.0
598634,9,0.08,opt,100.0
598634,10,0.21,opt,100.0
598634,11,0.22,opt,100.0
598634,12,0.28,opt,100.0
598634,13,0.04,opt,100.0
598634,14,0.01,opt,100.0
598634,15,0.0,opt,100.0
598634,16,0.0,opt,100.0
598634,17,0.0,opt,100.0
598634,18,0.0,opt,100.0
598634,19,0.0,opt,100.0
598634,20,0.08,opt,100.0
604710,7,0.03,opt,100.0
604710,8,0.09,opt,100.0
604710,9,0.11,opt,100.0
604710,10,0.17,opt,100.0
604710,11,0.24,opt,100.0
604710,12,0.03,opt,100.0
604710,13,0.11,opt,100.0
604710,14,0.1,opt,100.0
604710,15,0.03,opt,100.0
604710,16,0.01,opt,100.0
604710,17,0.0,opt,100.0
604710,18,0.0,opt,100.0
604710,19,0.0,opt,100.0
604710,20,0.0,opt,100.0
604710,21,0.08,opt,100.0
614670,7,0.01,opt,100.0
614670,8,0.04,opt,100.0
614670,9,0.02,opt,100.0
614670,10,0.02,opt,100.0
614670,11,0.04,opt,100.0
614670,12,0.0,opt,100.0
614670,13,0.0,opt,100.0
614670,14,0.0,opt,100.0
614670,15,0.05,opt,100.0
614670,16,0.03,opt,100.0
614670,17,0.08,opt,100.0
614670,18,0.19,opt,100.0
614670,19,0.2,opt,100.0
614670,20,0.13,opt,100.0
614670,21,0.12,opt,100.0
614670,22,0.0,opt,100.0
614670,23,0.07,opt,100.0
619578,7,0.0,opt,100.0
619578,8,0.05,opt,100.0
619578,9,0.03,opt,100.0
619578,10,0.01,opt,100.0
619578,11,0.01,opt,100.0
619578,12,0.0,opt,100.0
619578,13,0.0,opt,100.0
619578,14,0.0,opt,100.0
619578,15,0.01,opt,100.0
619578,16,0.0,opt,100.0
619578,17,0.03,opt,100.0
619578,18,0.03,opt,100.0
619578,19,0.05,opt,100.0
619578,20,0.03,opt,100.0
619578,21,0.21,opt,100.0
619578,22,0.27,opt,100.0
619578,23,0.17,opt,100.0
619578,24,0.1,opt,100.0
624203,7,0.02,opt,100.0
624203,8,0.02,opt,100.0
624203,9,0.02,opt,100.0
624203,10,0.02,opt,100.0
624203,11,0.0,opt,100.0
624203,12,0.01,opt,100.0
624203,13,0.0,opt,100.0
624203,14,0.04,opt,100.0
624203,15,0.0,opt,100.0
624203,16,0.02,opt,100.0
624203,17,0.03,opt,100.0
624203,18,0.12,opt,100.0
624203,19,0.02,opt,100.0
624203,20,0.04,opt,100.0
624203,21,0.06,opt,100.0
624203,22,0.15,opt,100.0
624203,23,0.13,opt,100.0
624203,24,0.2,opt,100.0
624203,25,0.1,opt,100.0
625415,7,0.0,opt,100.0
625415,8,0.03,opt,100.0
625415,9,0.08,opt,100.0
625415,10,0.0,opt,100.0
625415,11,0.0,opt,100.0
625415,12,0.0,opt,100.0
625415,13,0.0,opt,100.0
625415,14,0.0,opt,100.0
625415,15,0.02,opt,100.0
625415,16,0.0,opt,100.0
625415,17,0.05,opt,100.0
625415,18,0.02,opt,100.0
625415,19,0.08,opt,100.0
625415,20,0.01,opt,100.0
625415,21,0.23,opt,100.0
625415,22,0.07,opt,100.0
625415,23,0.31,opt,100.0
625415,24,0.02,opt,100.0
625415,25,0.08,opt,100.0
628894,8,0.02,opt,100.0
628894,9,0.09,opt,100.0
628894,10,0.24,opt,100.0
628894,11,0.25,opt,100.0
628894,12,0.4,opt,100.0
635110,8,0.82,opt,100.0
635110,9,0.02,opt,100.0
635110,10,0.02,opt,100.0
635110,11,0.01,opt,100.0
635110,12,0.02,opt,100.0
635110,13,0.11,opt,100.0
637726,8,0.1,opt,100.0
637726,9,0.26,opt,100.0
637726,10,0.34,opt,100.0
637726,11,0.13,opt,100.0
637726,12,0.05,opt,100.0
637726,13,0.0,opt,100.0
637726,14,0.12,opt,100.0
646968,8,0.03,opt,100.0
646968,9,0.13,opt,100.0
646968,10,0.27,opt,100.0
646968,11,0.14,opt,100.0
646968,12,0.25,opt,100.0
646968,13,0.03,opt,100.0
646968,14,0.06,opt,100.0
646968,15,0.0,opt,100.0
646968,16,0.09,opt,100.0
657506,8,0.02,opt,100.0
657506,9,0.29,opt,100.0
657506,10,0.44,opt,100.0
657506,11,0.08,opt,100.0
657506,12,0.05,opt,100.0
657506,13,0.0,opt,100.0
657506,14,0.01,opt,100.0
657506,15,0.01,opt,100.0
657506,16,0.01,opt,100.0
657506,17,0.0,opt,100.0
657506,18,0.09,opt,100.0
663140,8,0.0,opt,100.0
663140,9,0.09,opt,100.0
663140,10,0.02,opt,100.0
663140,11,0.0,opt,100.0
663140,12,0.0,opt,100.0
663140,13,0.0,opt,100.0
663140,14,0.02,opt,100.0
663140,15,0.04,opt,100.0
663140,16,0.06,opt,100.0
663140,17,0.31,opt,100.0
663140,18,0.36,opt,100.0
663140,19,0.1,opt,100.0
665450,8,0.09,opt,100.0
665450,9,0.25,opt,100.0
665450,10,0.32,opt,100.0
665450,11,0.2,opt,100.0
665450,12,0.05,opt,100.0
665450,13,0.02,opt,100.0
665450,14,0.0,opt,100.0
665450,15,0.0,opt,100.0
665450,16,0.0,opt,100.0
665450,17,0.0,opt,100.0
665450,18,0.0,opt,100.0
665450,19,0.07,opt,100.0
676932,8,0.01,opt,100.0
676932,9,0.06,opt,100.0
676932,10,0.05,opt,100.0
676932,11,0.01,opt,100.0
676932,12,0.02,opt,100.0
676932,13,0.07,opt,100.0
676932,14,0.07,opt,100.0
676932,15,0.06,opt,100.0
676932,16,0.05,opt,100.0
676932,17,0.2,opt,100.0
676932,18,0.23,opt,100.0
676932,19,0.07,opt,100.0
676932,20,0.01,opt,100.0
676932,21,0.02,opt,100.0
676932,22,0.07,opt,100.0
684912,8,0.01,opt,100.0
684912,9,0.05,opt,100.0
684912,10,0.03,opt,100.0
684912,11,0.03,opt,100.0
684912,12,0.01,opt,100.0
684912,13,0.02,opt,100.0
684912,14,0.02,opt,100.0
684912,15,0.03,opt,100.0
684912,16,0.02,opt,100.0
684912,17,0.01,opt,100.0
684912,18,0.1,opt,100.0
684912,19,0.05,opt,100.0
684912,20,0.11,opt,100.0
684912,21,0.15,opt,100.0
684912,22,0.2,opt,100.0
684912,23,0.16,opt,100.0
695053,8,0.6,opt,100.0
695053,9,0.01,opt,100.0
695053,10,0.0,opt,100.0
695053,11,0.01,opt,100.0
695053,12,0.0,opt,100.0
695053,13,0.01,opt,100.0
695053,14,0.0,opt,100.0
695053,15,0.03,opt,100.0
695053,16,0.01,opt,100.0
695053,17,0.01,opt,100.0
695053,18,0.03,opt,100.0
695053,19,0.01,opt,100.0
695053,20,0.02,opt,100.0
695053,21,0.04,opt,100.0
695053,22,0.0,opt,100.0
695053,23,0.02,opt,100.0
695053,24,0.02,opt,100.0
695053,25,0.18,opt,100.0
696020,8,0.0,opt,100.0
696020,9,0.11,opt,100.0
696020,10,0.0,opt,100.0
696020,11,0.0,opt,100.0
696020,12,0.0,opt,100.0
696020,13,0.03,opt,100.0
696020,14,0.01,opt,100.0
696020,15,0.0,opt,100.0
696020,16,0.0,opt,100.0
696020,17,0.05,opt,100.0
696020,18,0.01,opt,100.0
696020,19,0.08,opt,100.0
696020,20,0.0,opt,100.0
696020,21,0.13,opt,100.0
696020,22,0.07,opt,100.0
696020,23,0.26,opt,100.0
696020,24,0.15,opt,100.0
696020,25,0.1,opt,100.0
698343,8,0.02,opt,100.0
698343,9,0.01,opt,100.0
698343,10,0.0,opt,100.0
698343,11,0.01,opt,100.0
698343,12,0.03,opt,100.0
698343,13,0.01,opt,100.0
698343,14,0.01,opt,100.0
698343,15,0.0,opt,100.0
698343,16,0.01,opt,100.0
698343,17,0.08,opt,100.0
698343,18,0.05,opt,100.0
698343,19,0.0,opt,100.0
698343,20,0.05,opt,100.0
698343,21,0.01,opt,100.0
698343,22,0.08,opt,100.0
698343,23,0.01,opt,100.0
698343,24,0.34,opt,100.0
698343,25,0.04,opt,100.0
698343,26,0.24,opt,100.0
702295,9,0.06,opt,100.0
702295,10,0.03,opt,100.0
702295,11,0.06,opt,100.0
702295,12,0.31,opt,100.0
702295,13,0.54,opt,100.0
706925,9,0.72,opt,100.0
706925,10,0.02,opt,100.0
706925,11,0.02,opt,100.0
706925,12,0.0,opt,100.0
706925,13,0.24,opt,100.0
713546,9,0.04,opt,100.0
713546,10,0.04,opt,100.0
713546,11,0.21,opt,100.0
713546,12,0.08,opt,100.0
713546,13,0.5,opt,100.0
713546,14,0.03,opt,100.0
713546,15,0.1,opt,100.0
713883,9,0.11,opt,100.0
713883,10,0.04,opt,100.0
713883,11,0.24,opt,100.0
713883,12,0.45,opt,100.0
713883,13,0.06,opt,100.0
713883,14,0.03,opt,100.0
713883,15,0.07,opt,100.0
721782,9,0.01,opt,100.0
721782,10,0.07,opt,100.0
721782,11,0.05,opt,100.0
721782,12,0.14,opt,100.0
721782,13,0.51,opt,100.0
721782,14,0.11,opt,100.0
721782,15,0.02,opt,100.0
721782,16,0.09,opt,100.0
728735,9,0.08,opt,100.0
728735,10,0.07,opt,100.0
728735,11,0.01,opt,100.0
728735,12,0.06,opt,100.0
728735,13,0.04,opt,100.0
728735,14,0.08,opt,100.0
728735,15,0.03,opt,100.0
728735,16,0.2,opt,100.0
728735,17,0.15,opt,100.0
728735,18,0.28,opt,100.0
740004,9,0.05,opt,100.0
740004,10,0.02,opt,100.0
740004,11,0.04,opt,100.0
740004,12,0.05,opt,100.0
740004,13,0.05,opt,100.0
740004,14,0.03,opt,100.0
740004,15,0.08,opt,100.0
740004,16,0.55,opt,100.0
740004,17,0.04,opt,100.0
740004,18,0.01,opt,100.0
740004,19,0.01,opt,100.0
740004,20,0.07,opt,100.0
741356,9,0.05,opt,100.0
741356,10,0.05,opt,100.0
741356,11,0.01,opt,100.0
741356,12,0.0,opt,100.0
741356,13,0.0,opt,100.0
741356,14,0.02,opt,100.0
741356,15,0.04,opt,100.0
741356,16,0.02,opt,100.0
741356,17,0.05,opt,100.0
741356,18,0.24,opt,100.0
741356,19,0.13,opt,100.0
741356,20,0.39,opt,100.0
743551,9,0.05,opt,100.0
743551,10,0.04,opt,100.0
743551,11,0.07,opt,100.0
743551,12,0.03,opt,100.0
743551,13,0.07,opt,100.0
743551,14,0.0,opt,100.0
743551,15,0.08,opt,100.0
743551,16,0.0,opt,100.0
743551,17,0.08,opt,100.0
743551,18,0.02,opt,100.0
743551,19,0.3,opt,100.0
743551,20,0.13,opt,100.0
743551,21,0.13,opt,100.0
756995,9,0.03,opt,100.0
756995,10,0.06,opt,100.0
756995,11,0.03,opt,100.0
756995,12,0.02,opt,100.0
756995,13,0.03,opt,100.0
756995,14,0.02,opt,100.0
756995,15,0.03,opt,100.0
756995,16,0.01,opt,100.0
756995,17,0.09,opt,100.0
756995,18,0.09,opt,100.0
756995,19,0.05,opt,100.0
756995,20,0.13,opt,100.0
756995,21,0.14,opt,100.0
756995,22,0.13,opt,100.0
756995,23,0.14,opt,100.0
762611,9,0.04,opt,100.0
762611,10,0.09,opt,100.0
762611,11,0.16,opt,100.0
762611,12,0.16,opt,100.0
762611,13,0.24,opt,100.0
762611,14,0.13,opt,100.0
762611,15,0.07,opt,100.0
762611,16,0.02,opt,100.0
762611,17,0.0,opt,100.0
762611,18,0.0,opt,100.0
762611,19,0.0,opt,100.0
762611,20,0.0,opt,100.0
762611,21,0.0,opt,100.0
762611,22,0.0,opt,100.0
762611,23,0.0,opt,100.0
762611,24,0.01,opt,100.0
762611,25,0.08,opt,100.0
763117,9,0.06,opt,100.0
763117,10,0.01,opt,100.0
763117,11,0.1,opt,100.0
763117,12,0.17,opt,100.0
763117,13,0.26,opt,100.0
763117,14,0.16,opt,100.0
763117,15,0.07,opt,100.0
763117,16,0.08,opt,100.0
763117,17,0.01,opt,100.0
763117,18,0.01,opt,100.0
763117,19,0.0,opt,100.0
763117,20,0.0,opt,100.0
763117,21,0.0,opt,100.0
763117,22,0.0,opt,100.0
763117,23,0.0,opt,100.0
763117,24,0.0,opt,100.0
763117,25,0.07,opt,100.0
769805,9,0.0,opt,100.0
769805,10,0.02,opt,100.0
769805,11,0.06,opt,100.0
769805,12,0.06,opt,100.0
769805,13,0.0,opt,100.0
769805,14,0.04,opt,100.0
769805,15,0.02,opt,100.0
769805,16,0.0,opt,100.0
769805,17,0.17,opt,100.0
769805,18,0.03,opt,100.0
769805,19,0.0,opt,100.0
769805,20,0.21,opt,100.0
769805,21,0.04,opt,100.0
769805,22,0.02,opt,100.0
769805,23,0.24,opt,100.0
769805,24,0.01,opt,100.0
769805,25,0.0,opt,100.0
769805,26,0.08,opt,100.0
794235,10,0.02,opt,100.0
794235,11,0.12,opt,100.0
794235,12,0.02,opt,100.0
794235,13,0.06,opt,100.0
794235,14,0.06,opt,100.0
794235,15,0.26,opt,100.0
794235,16,0.36,opt,100.0
794235,17,0.1,opt,100.0
797105,10,0.02,opt,100.0
797105,11,0.04,opt,100.0
797105,12,0.08,opt,100.0
797105,13,0.02,opt,100.0
797105,14,0.11,opt,100.0
797105,15,0.25,opt,100.0
797105,16,0.29,opt,100.0
797105,17,0.19,opt,100.0
801274,10,0.05,opt,100.0
801274,11,0.07,opt,100.0
801274,12,0.12,opt,100.0
801274,13,0.3,opt,100.0
801274,14,0.22,opt,100.0
801274,15,0.09,opt,100.0
801274,16,0.01,opt,100.0
801274,17,0.02,opt,100.0
801274,18,0.12,opt,100.0
802517,10,0.0,opt,100.0
802517,11,0.03,opt,100.0
802517,12,0.02,opt,100.0
802517,13,0.16,opt,100.0
802517,14,0.04,opt,100.0
802517,15,0.06,opt,100.0
802517,16,0.48,opt,100.0
802517,17,0.05,opt,100.0
802517,18,0.01,opt,100.0
802517,19,0.15,opt,100.0
802993,10,0.03,opt,100.0
802993,11,0.18,opt,100.0
802993,12,0.18,opt,100.0
802993,13,0.18,opt,100.0
802993,14,0.18,opt,100.0
802993,15,0.08,opt,100.0
802993,16,0.05,opt,100.0
802993,17,0.0,opt,100.0
802993,18,0.0,opt,100.0
802993,19,0.12,opt,100.0
806740,10,0.02,opt,100.0
806740,11,0.04,opt,100.0
806740,12,0.05,opt,100.0
806740,13,0.23,opt,100.0
806740,14,0.04,opt,100.0
806740,15,0.04,opt,100.0
806740,16,0.46,opt,100.0
806740,17,0.02,opt,100.0
806740,18,0.01,opt,100.0
806740,19,0.09,opt,100.0
811585,10,0.03,opt,100.0
811585,11,0.06,opt,100.0
811585,12,0.02,opt,100.0
811585,13,0.0,opt,100.0
811585,14,0.01,opt,100.0
811585,15,0.1,opt,100.0
811585,16,0.06,opt,100.0
811585,17,0.04,opt,100.0
811585,18,0.16,opt,100.0
811585,19,0.17,opt,100.0
811585,20,0.35,opt,100.0
817541,10,0.20202020202020202,opt,99.0
817541,11,0.04040404040404041,opt,99.0
817541,12,0.010101010101010102,opt,99.0
817541,13,0.0,opt,99.0
817541,14,0.010101010101010102,opt,99.0
817541,15,0.04040404040404041,opt,99.0
817541,16,0.020202020202020204,opt,99.0
817541,17,0.030303030303030304,opt,99.0
817541,18,0.1111111111111111,opt,99.0
817541,19,0.08080808080808081,opt,99.0
817541,20,0.06060606060606061,opt,99.0
817541,21,0.12121212121212122,opt,99.0
817541,22,0.2727272727272727,opt,99.0
822160,10,0.0,opt,100.0
822160,11,0.05,opt,100.0
822160,12,0.02,opt,100.0
822160,13,0.01,opt,100.0
822160,14,0.07,opt,100.0
822160,15,0.04,opt,100.0
822160,16,0.05,opt,100.0
822160,17,0.14,opt,100.0
822160,18,0.23,opt,100.0
822160,19,0.14,opt,100.0
822160,20,0.1,opt,100.0
822160,21,0.08,opt,100.0
822160,22,0.07,opt,100.0
826787,10,0.65,opt,100.0
826787,11,0.01,opt,100.0
826787,12,0.02,opt,100.0
826787,13,0.01,opt,100.0
826787,14,0.0,opt,100.0
826787,15,0.06,opt,100.0
826787,16,0.01,opt,100.0
826787,17,0.02,opt,100.0
826787,18,0.01,opt,100.0
826787,19,0.02,opt,100.0
826787,20,0.01,opt,100.0
826787,21,0.01,opt,100.0
826787,22,0.03,opt,100.0
826787,23,0.14,opt,100.0
835432,10,0.02,opt,100.0
835432,11,0.03,opt,100.0
835432,12,0.23,opt,100.0
835432,13,0.43,opt,100.0
835432,14,0.13,opt,100.0
835432,15,0.06,opt,100.0
835432,16,0.0,opt,100.0
835432,17,0.01,opt,100.0
835432,18,0.01,opt,100.0
835432,19,0.0,opt,100.0
835432,20,0.0,opt,100.0
835432,21,0.01,opt,100.0
835432,22,0.0,opt,100.0
835432,23,0.0,opt,100.0
835432,24,0.0,opt,100.0
835432,25,0.07,opt,100.0
838136,10,0.35,opt,100.0
838136,11,0.01,opt,100.0
838136,12,0.03,opt,100.0
838136,13,0.0,opt,100.0
838136,14,0.0,opt,100.0
838136,15,0.01,opt,100.0
838136,16,0.01,opt,100.0
838136,17,0.01,opt,100.0
838136,18,0.09,opt,100.0
838136,19,0.0,opt,100.0
838136,20,0.05,opt,100.0
838136,21,0.01,opt,100.0
838136,22,0.03,opt,100.0
838136,23,0.01,opt,100.0
838136,24,0.05,opt,100.0
838136,25,0.03,opt,100.0
838136,26,0.31,opt,100.0
842230,10,0.03,opt,100.0
842230,11,0.05,opt,100.0
842230,12,0.03,opt,100.0
842230,13,0.0,opt,100.0
842230,14,0.0,opt,100.0
842230,15,0.02,opt,100.0
842230,16,0.02,opt,100.0
842230,17,0.06,opt,100.0
842230,18,0.06,opt,100.0
842230,19,0.03,opt,100.0
842230,20,0.06,opt,100.0
842230,21,0.21,opt,100.0
842230,22,0.08,opt,100.0
842230,23,0.21,opt,100.0
842230,24,0.06,opt,100.0
842230,25,0.0,opt,100.0
842230,26,0.08,opt,100.0
844902,10,0.0,opt,99.0
844902,11,0.030303030303030304,opt,99.0
844902,12,0.06060606060606061,opt,99.0
844902,13,0.030303030303030304,opt,99.0
844902,14,0.010101010101010102,opt,99.0
844902,15,0.010101010101010102,opt,99.0
844902,16,0.04040404040404041,opt,99.0
844902,17,0.04040404040404041,opt,99.0
844902,18,0.0707070707070707,opt,99.0
844902,19,0.010101010101010102,opt,99.0
844902,20,0.04040404040404041,opt,99.0
844902,21,0.020202020202020204,opt,99.0
844902,22,0.0707070707070707,opt,99.0
844902,23,0.030303030303030304,opt,99.0
844902,24,0.08080808080808081,opt,99.0
844902,25,0.08080808080808081,opt,99.0
844902,26,0.16161616161616163,opt,99.0
844902,27,0.21212121212121213,opt,99.0
847357,10,0.03,opt,100.0
847357,11,0.06,opt,100.0
847357,12,0.22,opt,100.0
847357,13,0.23,opt,100.0
847357,14,0.21,opt,100.0
847357,15,0.12,opt,100.0
847357,16,0.03,opt,100.0
847357,17,0.03,opt,100.0
847357,18,0.0,opt,100.0
847357,19,0.0,opt,100.0
847357,20,0.0,opt,100.0
847357,21,0.0,opt,100.0
847357,22,0.0,opt,100.0
847357,23,0.0,opt,100.0
847357,24,0.0,opt,100.0
847357,25,0.0,opt,100.0
847357,26,0.0,opt,100.0
847357,27,0.07,opt,100.0
849774,10,0.0,opt,100.0
849774,11,0.02,opt,100.0
849774,12,0.0,opt,100.0
849774,13,0.08,opt,100.0
849774,14,0.01,opt,100.0
849774,15,0.02,opt,100.0
849774,16,0.08,opt,100.0
849774,17,0.0,opt,100.0
849774,18,0.01,opt,100.0
849774,19,0.11,opt,100.0
849774,20,0.01,opt,100.0
849774,21,0.02,opt,100.0
849774,22,0.29,opt,100.0
849774,23,0.0,opt,100.0
849774,24,0.01,opt,100.0
849774,25,0.27,opt,100.0
849774,26,0.0,opt,100.0
849774,27,0.0,opt,100.0
849774,28,0.07,opt,100.0
870816,11,0.16494845360824742,opt,97.0
870816,12,0.21649484536082475,opt,97.0
870816,13,0.21649484536082475,opt,97.0
870816,14,0.12371134020618557,opt,97.0
870816,15,0.13402061855670103,opt,97.0
870816,16,0.030927835051546393,opt,97.0
870816,17,0.010309278350515464,opt,97.0
870816,18,0.10309278350515463,opt,97.0
875902,11,0.0,opt,100.0
875902,12,0.05,opt,100.0
875902,13,0.11,opt,100.0
875902,14,0.01,opt,100.0
875902,15,0.31,opt,100.0
875902,16,0.0,opt,100.0
875902,17,0.41,opt,100.0
875902,18,0.0,opt,100.0
875902,19,0.11,opt,100.0
876297,11,0.05,opt,100.0
876297,12,0.06,opt,100.0
876297,13,0.02,opt,100.0
876297,14,0.14,opt,100.0
876297,15,0.18,opt,100.0
876297,16,0.2,opt,100.0
876297,17,0.16,opt,100.0
876297,18,0.11,opt,100.0
876297,19,0.08,opt,100.0
877285,11,0.03,opt,100.0
877285,12,0.02,opt,100.0
877285,13,0.13,opt,100.0
877285,14,0.06,opt,100.0
877285,15,0.59,opt,100.0
877285,16,0.07,opt,100.0
877285,17,0.02,opt,100.0
877285,18,0.01,opt,100.0
877285,19,0.07,opt,100.0
880924,11,0.02,opt,100.0
880924,12,0.06,opt,100.0
880924,13,0.03,opt,100.0
880924,14,0.21,opt,100.0
880924,15,0.04,opt,100.0
880924,16,0.04,opt,100.0
880924,17,0.47,opt,100.0
880924,18,0.06,opt,100.0
880924,19,0.0,opt,100.0
880924,20,0.07,opt,100.0
881079,11,0.03,opt,100.0
881079,12,0.05,opt,100.0
881079,13,0.01,opt,100.0
881079,14,0.02,opt,100.0
881079,15,0.01,opt,100.0
881079,16,0.12,opt,100.0
881079,17,0.03,opt,100.0
881079,18,0.43,opt,100.0
881079,19,0.05,opt,100.0
881079,20,0.25,opt,100.0
890020,11,0.020202020202020204,opt,99.0
890020,12,0.06060606060606061,opt,99.0
890020,13,0.030303030303030304,opt,99.0
890020,14,0.010101010101010102,opt,99.0
890020,15,0.04040404040404041,opt,99.0
890020,16,0.050505050505050504,opt,99.0
890020,17,0.20202020202020202,opt,99.0
890020,18,0.25252525252525254,opt,99.0
890020,19,0.1717171717171717,opt,99.0
890020,20,0.09090909090909091,opt,99.0
890020,21,0.0,opt,99.0
890020,22,0.0707070707070707,opt,99.0
892859,11,0.0,opt,99.0
892859,12,0.04040404040404041,opt,99.0
